Area_Income,Area_Number_Rooms,Area_Number_Bedrooms,Area_Population,Area_House_Age,Price
70027.64713,5.360885834,3.22,40512.81685,7.336016031,1352547.693
36100.44423,5.497449839,2.29,44901.85734,5.778489499,599504.0193
67217.48614,6.264975083,4.19,23999.75522,4.617497453,717213.2688
63657.27563,5.810728687,3.43,36391.92539,6.415066656,1008712.575
71468.2717,5.49031182,3.25,36377.83735,5.483242752,1071596.112
62989.5114,6.60035835,4.46,36913.35067,6.550682933,1397341.856
69327.2601,7.109924045,6.45,31054.77532,6.162767487,1313304.588
94902.23722,8.423788158,3.01,41662.08363,6.370867095,2106510.863
79579.20471,7.111526404,3.44,31756.40564,4.826564705,1306458.906
73756.11862,6.404905702,3.29,59485.06632,5.250630616,1354928.95
65873.93941,8.56260323,4.49,39785.62784,7.309462287,1582765.592
52934.43579,6.464112096,3.44,46520.69219,6.027445797,847155.0413
82830.59353,7.124916623,4.13,32026.91225,5.933625869,1342245.969
73930.83995,7.681342023,4.16,42702.40328,5.281560667,1363086.905
58557.13128,7.035171036,6.4,54167.34162,5.30217342,1275318.562
51718.35461,7.10931161,3.11,49639.17324,7.509043842,1285923.734
69807.72336,7.25760419,3.38,51453.26516,7.424253139,1789607.526
79627.62859,6.287424348,2.15,31638.85497,4.692580036,1196064.33
97112.36125,6.133645727,3.1,51470.06764,5.914724659,1917583.999
74354.23018,6.147313624,4.39,30091.11684,6.85020814,1370274.387
72481.02619,8.459144706,3.07,45160.10161,5.980419348,1677204.246
73093.48649,5.780350789,2.37,41796.12563,5.695144684,1439714.281
51992.74329,7.138233914,3.32,21759.50613,7.186340287,1012262.712
66484.04819,9.069530122,3.37,51712.14409,4.825804425,1511743.129
81182.15391,7.188679025,4.42,34141.18824,5.251586751,1131154.518
79103.94328,7.420949611,4.47,25767.8186,3.786709298,764860.4627
75070.26257,6.261276083,2.29,44682.75733,6.680451317,1681316.362
44688.56382,6.485365977,3.17,25120.99203,5.480142489,291724.2456
73726.17986,7.105746768,3.13,28666.77112,3.994323302,1013252.209
64038.99388,7.526834227,4.28,54130.97595,4.025767576,1194709.628
69896.51919,7.992009255,4.25,38180.82233,5.980047679,1463003.056
73723.45535,9.152072899,6.5,24723.27865,6.5290827,1453327.916
79996.61103,6.744617688,3.2,28067.63161,6.11384862,1291506.386
61538.90779,7.380798426,6.29,51154.13258,7.23397367,1625508.013
47065.0533,7.266027597,5.49,24125.87581,5.76757471,566896.2123
82381.54875,8.045728241,4.14,36655.12894,4.695568136,1468513.244
80857.44245,8.837002372,3.12,44385.31241,4.801958518,1573105.981
60893.76408,7.522948688,5.18,49076.75735,4.128879951,968360.5234
66356.05996,6.725864179,3.19,38022.8382,7.48094133,1309985.887
78438.36946,4.994689786,4.26,35220.38316,7.475217032,1361219.3
61215.57661,8.791775366,6.14,36495.17095,7.488368606,1465120.47
64907.98025,7.80646322,5.4,46677.2744,6.766015619,1571464.965
80008.66783,8.672978876,5.41,45889.89049,4.847002321,1629098.182
71356.30273,7.175189117,5.18,36998.47979,5.156588693,1182335.68
72432.70034,5.761669848,3.2,35039.46939,5.877126915,1010813.709
67284.47485,6.449025947,3.3,24942.88585,5.435725734,924728.5374
62653.09246,7.884325909,3.28,41467.86766,6.543983828,1382110.278
63968.60858,8.599781516,3.32,27404.50027,6.42853384,1366727.663
74233.94584,6.618398933,4.02,32875.76905,6.495344396,1297849.764
59729.2526,7.270138268,6.47,31202.18742,7.560599416,1196687.687
81132.00429,6.896793461,4.12,32311.85324,5.646510162,1281113.315
68500.81624,7.031799423,5.36,51746.72764,5.84297074,1530729.578
55050.30809,7.153039164,6.2,29423.82757,7.20944363,1208664.863
76840.45801,7.447127443,5.2,29860.07831,5.533214496,1417275.667
63428.91645,7.311134732,6.13,42996.60608,5.328192738,1195601.962
90592.46961,9.708803015,5.19,37223.87617,7.70013211,2469065.594
56685.01444,7.502115314,3.38,43322.16685,6.958044864,1223100.542
69230.74974,5.042575354,2.27,43072.19661,6.472118818,1220276.551
68916.65376,6.285246737,3.09,42744.82854,7.002128568,1311765.141
60509.04459,8.527952465,6.29,28410.30375,7.126074829,1198313.598
85719.31562,6.029203977,3.19,32058.35624,4.537668422,1187609.122
62134.02206,6.808878929,2.2,32157.13169,7.445436394,1399662.584
73435.17519,8.869466561,4.23,36239.55617,6.372610689,1597776.771
55612.76294,7.186177831,4.22,42258.53738,7.691464822,1355022.283
70879.9083,7.626799142,5.47,22431.60626,6.739317782,1137059.188
67461.44623,8.002542521,3.04,34573.11218,4.891102691,1053815.097
84439.85575,7.698764603,4.48,19835.24732,4.313977841,1242421.532
67802.30909,7.794364246,3.11,36129.69101,6.006171337,1222041.016
62685.27075,6.766129639,2.17,42018.93857,6.057649472,1025461.134
71392.47389,7.839552495,4.26,36009.70034,3.997533151,859427.9793
59050.53429,7.267597143,5.01,37741.35882,6.053873157,1279803.95
87895.86521,5.637279177,4.13,23876.13221,8.057346518,1671669.452
70276.40492,7.13254045,3.08,26630.48373,7.073681923,1525601.791
72640.26405,7.906105021,4.27,31470.61746,4.441899293,998773.9973
62894.12724,6.641306834,4.22,20317.21375,6.775334135,1012321.574
50846.00806,7.937358365,3.12,45357.00431,5.272233698,1252419.196
78688.29319,7.349121497,6.39,47812.01849,6.359688876,1869313.107
76397.04314,6.764442872,3.23,45281.18657,7.616643686,1800685.922
62162.62813,7.289358525,6.43,47747.3639,6.223896597,1393100.423
75090.75512,6.368791728,4.29,39456.87209,6.062755515,1166558.374
61801.46537,7.481091173,5.49,36326.69694,5.064611431,988175.0074
77429.83343,7.199332031,4.41,30108.24133,6.961396906,1540480.613
74388.60126,5.57526046,3.05,33763.08394,4.273992745,866142.1839
62566.56264,6.346327564,2.41,29365.60761,4.937434807,557362.2043
68894.84507,6.974340367,4.47,28851.6014,5.930501633,1033290.975
68738.36521,5.987896444,3.44,47445.35917,4.186458038,1084945.4
74277.7199,3.236194023,3.42,50233.79031,6.987280238,1365081.178
81280.91056,5.227988168,4.12,34933.19629,5.875971757,1239459.815
86305.36514,7.203915755,4.17,37854.37345,8.064452551,2056692.768
59302.22958,6.431430338,3.4,25296.73583,6.790821808,1045395.329
81385.22312,6.083928892,2.31,47897.15663,6.119687512,1679204.741
64115.06377,7.336340464,5.39,34312.41251,5.858157004,1158742.83
90436.98217,7.630184981,6.06,13340.49243,6.821881251,1647278.685
75940.76389,8.583309247,5.24,49974.87944,5.561739644,1702090.635
70102.72634,7.110696223,3.21,28280.9992,6.646559611,1379386.383
69950.96252,9.462719992,4.04,23733.79424,5.48771254,1358526.741
65736.34642,6.299807262,3.13,32964.01822,5.639329458,991398.8219
53825.01308,6.458296196,4.42,27373.15328,6.486062242,957117.6472
86625.48184,5.64536314,3.38,42758.66645,6.830319022,1638969.269
69376.19257,6.050791519,2.15,18226.17943,5.038331737,714142.2407
68423.02319,4.458940625,2.21,13345.56449,5.594251333,760876.0222
68720.92171,6.699021847,2.05,45887.34562,5.404097947,1343537.178
70005.85362,6.470649695,2.27,40325.17418,4.516448215,1056993.649
66614.62913,6.66750525,4.5,16654.26131,5.702618665,1088222.421
58978.22219,7.889947558,3.01,44071.60463,6.65834561,1308983.632
64538.57112,9.166350403,3.46,36678.06362,6.189855327,1548322.501
76008.08024,7.756919908,4.41,39842.86297,5.457043917,1411749.107
87119.12147,6.654884952,4.17,34671.59841,6.831473302,1601904.357
62850.31598,7.474265068,4.31,37764.36224,6.249503548,1277297.483
66295.08116,6.914308887,3.31,28112.16904,6.19439163,1061552.022
63185.83685,6.8242861,3.01,40080.6906,7.095153274,1115013.147
74256.17524,7.483565029,3.02,34684.09713,4.259876465,1020842.531
71668.30003,6.703125019,4.3,31352.40923,7.513542037,1440961.857
54476.23769,6.41017391,2.45,33533.91966,5.659123168,817377.311
85281.68718,6.807331848,2.47,22887.72189,6.860059982,1381536.934
72137.83744,8.675574518,3.46,38259.2238,4.853665891,1273067.036
66112.53645,7.009803231,6.31,20795.15006,8.236623014,1376714.674
67047.181,6.699206813,2.08,37937.1943,6.44025247,1293746.876
89358.86602,7.378950007,3.46,34063.60356,6.147845579,1750908.224
50189.1408,5.1947819,3.3,35043.81895,6.925375603,555811.4067
73119.72041,7.146514915,5.44,35426.69013,7.058045773,1578829.012
67972.63008,6.337285588,3.22,27865.33079,5.496668278,911202.1683
71739.61218,7.719301234,5.18,37030.72731,6.571495853,1628751.935
67292.60387,6.867242299,2.11,41837.85872,5.611772057,1245400.955
70243.43512,6.363084014,2.13,24647.90591,6.21027074,993725.2172
78274.52643,8.621772096,4.08,56299.7726,4.910953601,1816099.138
84332.50332,8.756044656,4.07,33107.34283,6.182493965,1570583.34
79550.64138,7.531227671,4.05,43636.50449,6.637633898,1626321.321
79698.22092,6.912506242,2.29,42046.3404,4.102335552,1262494.287
71188.83351,5.856581441,3.08,40656.12969,5.695897215,1185226.617
74605.03536,6.105858132,3.1,31638.22991,6.872089194,1360329.359
71222.59783,7.758415332,3.37,54677.97282,5.217987014,1350459.116
80972.99647,6.913134346,2.22,48036.61012,5.470850799,1556987.724
51044.2917,7.783690871,4.17,37730.00709,6.067487348,886036.1295
65066.54356,7.579479162,6.4,27940.28442,6.200391541,1129613.01
76259.82522,7.12451931,3.32,19262.61425,4.946107518,1070240.02
77456.40573,7.205733258,3.48,37997.54792,6.394246586,1587015.357
75376.9516,8.182415082,3.26,25548.51424,4.227764832,1146321.581
79674.43426,7.991329323,5.41,17862.7275,6.334673345,1377447.349
64408.08587,5.903083907,3.06,40817.89,6.311198444,1113570.852
67932.01032,6.222862551,2.16,51145.32062,6.77233639,1593836.785
75146.80359,8.509775274,6.1,55577.96645,4.454425782,1560746.866
55378.10435,6.565375468,2.26,41416.97915,7.044519672,977980.9211
78113.49969,6.747509818,2.41,43345.60758,4.844146012,1292592.392
81516.98657,8.504044902,5.24,33263.14435,5.397718982,1458912.584
70306.6799,6.132714372,2.49,29572.38924,6.792255503,1037780.48
91392.41934,7.498418863,6.24,33379.6764,7.320676246,1792254.818
51110.93411,6.906695715,2.1,38408.27206,6.068556846,882170.3184
99629.01358,7.351397521,5.45,36950.73906,5.431862976,1883481.075
72656.92618,6.231167774,3.06,38568.07963,6.652657092,1268600.361
71938.00237,7.572943157,3.17,20097.1385,5.139113766,1157189.438
69503.15045,6.873655818,4.12,45266.52944,5.258393115,1180989.324
75287.52728,8.493990921,3.29,39219.52988,6.796332429,1813043.926
56753.73014,6.240884739,2.04,52718.24234,4.945615214,866666.0554
78044.35165,8.05074733,6.12,43771.64636,5.686293112,1671350.14
74838.65747,7.543276404,6,23637.25637,5.919090479,1137467.586
51580.09906,5.070184059,4.24,37511.33915,6.446352759,711499.2446
85260.65515,6.119832859,2.14,52358.79317,7.578855091,1940195.374
49733.31051,9.410156957,4.18,43558.8253,7.817418542,1496466.357
76751.88142,8.205980045,3.16,32295.76549,5.255407345,1448995.115
64595.71155,6.075797822,4.02,29668.87669,5.857966088,924271.7911
88794.59963,7.060329951,6.11,37994.97385,6.323865593,1747004.583
69909.07866,8.301310137,4.05,39347.13568,6.434539658,1576286.214
89908.77306,6.506991389,4.39,37295.99683,7.030649618,1712280.706
76278.75269,7.340614471,4,49250.7059,7.11005271,1852375.507
55405.12012,6.084508514,4.38,18257.14925,8.334376723,1007596.043
68270.75669,6.795504431,4.42,31159.28871,5.675103554,1034779.19
71275.3149,6.40694457,4.45,28922.95889,6.311996291,1006544.527
53079.79601,6.393980784,2.33,33083.43471,5.24116251,736798.5333
66690.97247,6.677087285,3.32,22619.11464,6.801245634,1109006.287
61644.17361,7.75175405,5.17,27809.13508,7.163657225,1384140.227
80015.54973,8.848999368,3.15,52469.76545,6.14098961,2084883.79
62591.86149,6.767455055,4.42,32210.42844,5.308936928,801194.6198
70673.84254,5.877785179,3.06,58256.11476,6.204022608,1412242.755
82535.28052,7.506903351,4.14,43272.31005,7.250403733,1890789.177
82610.44538,7.438630683,5.24,34880.77042,5.879915504,1841904.243
84776.70849,7.131393662,6.31,26952.55681,6.077935134,1467075.169
51918.54687,6.708809212,3.37,24734.40652,5.892496999,661043.3565
68858.03162,6.282827422,3.21,28846.95052,5.527126902,978035.3448
53418.53531,8.424079331,4.01,33572.74697,6.334282673,1250882.292
70696.40245,5.87583185,3.33,43313.16512,6.515076987,1409238.798
70902.30487,6.415893843,3.42,36768.63393,5.613920924,1162746.621
62043.17585,7.043611453,6.44,23249.82461,5.824410874,878862.7457
61411.41703,7.091345492,3.29,49175.33938,5.669181494,1338424.788
58293.43194,7.404870424,5.13,45033.389,5.709771696,1094347.968
70851.59901,6.900568875,4.07,27024.98663,6.232564644,1195897.741
65669.98453,8.105671724,5.05,40115.76381,4.73235732,1050239.904
64823.01584,7.053927147,5.12,36481.32775,5.079006175,914231.2923
68363.25907,6.35862933,3.35,20667.90293,6.30636892,864483.7585
70596.85095,6.539985895,3.1,51614.83014,6.548274287,1599478.986
67947.39745,6.920409265,4.38,35681.15262,7.097452091,1336356.233
96807.43691,7.301723912,5.07,29269.13734,6.182167977,1808341.466
66733.63181,7.219763304,3.27,35193.2115,7.402303153,1424283.373
80665.00157,6.645553737,3.47,40952.01693,5.69805435,1471799.676
75378.62764,7.103157515,4.15,28300.6076,6.596081195,1347622.483
65198.94339,7.61216851,5.1,23580.86919,7.1079515,1163741.658
78739.2246,6.332676905,2.28,28884.04164,6.528647477,1450624.524
66697.53134,6.014092419,3.12,25896.99089,6.532590685,982298.0366
58822.04321,8.500956441,5.28,34141.83201,5.131804628,868314.4736
75093.95694,7.391411758,4.08,27247.95256,5.624360626,1231511.931
68709.27916,6.449323694,4.34,16668.26686,5.118864117,663128.8401
68192.53017,6.194613051,3.17,46821.31972,5.75933535,1210496.625
84090.36174,6.88291844,2.06,25127.54884,6.419298756,1409033.071
69277.75898,7.206177863,5.32,57408.31289,5.322269839,1356384.668
63833.38804,5.722587426,4.06,28928.91819,6.93008843,1125476.202
70698.78409,6.749401542,4.01,22987.66824,6.746762462,1129975.817
68258.10605,7.487692924,6.35,36205.14863,4.425809431,1003642.627
62699.43922,7.460134655,4.28,37816.3377,6.358746643,1306367.811
76933.60611,7.43854426,6.43,33433.33877,8.540364464,1775874.76
65959.78116,6.08764965,3.42,29803.17135,6.666783161,1036685.241
78020.03953,6.573968615,2,49601.23864,7.042713319,1869929.202
69559.4963,6.80432412,2.49,42013.7324,6.520454687,1381085.729
90890.48581,7.595486546,6.21,45519.25627,7.510170525,2252243.34
56901.09377,6.474248437,3,13704.35075,6.805948234,787039.6447
59206.16527,7.78061454,6.02,28805.35549,6.043693161,957283.6564
65302.37247,5.842130449,2.49,43818.67866,5.89459679,1173695.292
86369.24033,4.807452587,3.4,43683.30256,7.126819682,1713161.699
71499.91566,6.511808719,3.04,41870.90839,6.024763926,1325503.454
69312.98192,7.562436938,3.27,44237.12104,6.611320094,1501497.532
77797.39496,6.229360043,2.06,33847.01451,7.440520777,1573580.234
55631.29777,5.768682534,4,30884.45099,5.349931577,693566.7573
70836.01135,5.988527098,4.49,37047.88256,7.0712945,1524586.787
62152.60603,5.569340161,3.17,42785.08178,7.034052002,1048818.21
66919.91548,6.673256383,4.21,38858.87649,6.371179256,1310764.112
79868.12243,7.40360063,5.05,54228.0749,4.455360136,1537329.57
73145.4597,6.708181952,2.19,41209.03078,6.426441855,1244881.363
54535.45372,6.871037561,4.41,30852.20701,5.278065149,732733.2363
72240.12696,8.599319668,4.19,25012.86978,4.7702735,1095806.626
47266.34392,5.379363225,3.4,33421.95541,5.414565601,476006.4445
82551.53961,5.216144084,4.43,40086.08586,7.746032249,1599911.368
72232.36595,8.460741393,3.37,49668.50107,5.791634958,1675825.721
71624.58537,7.438335529,6.03,29089.78359,5.646393371,1175868.999
71670.4485,6.529723046,4.41,31709.34046,6.630034548,1135079.345
86157.17573,6.475843395,2.28,62963.75539,4.986312079,1833208.579
82416.13226,7.148236136,3.41,15290.31706,5.379463351,1120349.773
69566.74303,5.654256368,2.36,37491.14691,5.784637307,1080735.984
66684.34727,6.965764486,2.04,37226.30715,5.553655007,1168574.666
71743.48382,7.658973254,5.01,44674.89103,8.182597765,1919693.23
55473.73632,8.177970777,5.26,48021.89287,6.368083311,1466605.774
66261.61649,7.766273201,6.03,26264.32179,7.116363924,1234037.236
65380.31624,7.346028356,6.15,21641.4762,7.525690557,1269486.337
73431.52793,5.548952363,3.33,31148.10331,6.373574216,1176111.788
76169.72844,6.429240597,2.23,50352.41648,5.772571885,1371298.425
72630.65101,7.193351833,5.34,34119.16671,5.368865349,1246509.14
64601.80273,7.630095678,4.15,24117.45838,6.035878341,1020268.855
55995.00731,7.03104064,3.5,20895.67945,7.797744345,1130415.41
58301.73272,8.058463315,6.39,32759.44783,4.923842083,890559.861
66579.51999,6.990591389,3.12,35826.71023,7.861372123,1417158.537
73829.77774,6.182842582,3.5,51385.52324,6.130262508,1376492.925
86640.8016,5.652140784,3.03,22432.13983,6.047921744,1306207.111
80535.00342,7.556496736,5.37,25691.68458,5.659574664,1275208.577
51474.30702,7.50901234,5.11,38952.18917,5.572671932,902520.94
69333.68219,6.542681826,2,17187.11819,5.924392329,872312.1738
55554.79675,7.753369654,5.03,44903.44532,5.849590798,994517.0453
64055.28418,7.337229454,5.21,27804.60516,7.552890547,1289008.217
76811.40182,7.3729051,4,27770.24891,7.932389745,1610006.605
78030.06933,7.089957773,3.43,42432.70958,7.070276512,1843720.648
76921.67563,7.097598214,4.47,44920.65789,7.397609154,1891949.348
63833.84316,7.983210474,5.28,34481.67331,5.667070098,1451078.093
69120.09299,7.114040067,5.21,36631.92686,6.724576165,1481940.762
65454.97423,8.005585409,3,47740.63899,4.443153288,1144477.879
53067.1696,7.226648713,5.21,46132.75451,7.798946099,1279945.51
59519.20835,8.764793543,6.27,42176.86419,6.160150424,1193021.312
64724.68649,4.869230945,4.41,43833.66369,7.225162105,1167119.109
83936.74963,5.584221042,2.15,25569.36831,6.689880078,1225612.763
70298.13952,4.43244788,2.31,33457.74573,6.579477075,1131618.913
79337.32565,8.296472748,3.21,41521.38461,6.261758249,1697501.605
63578.82315,7.172294917,3.17,42322.61326,5.783592751,1365496.885
65124.65602,6.370539309,4.1,19161.7809,4.886833901,622449.6452
84364.70733,7.107708222,3.46,50521.10423,4.698058035,1551094.815
76287.4682,4.985136207,2.27,35212.74388,6.654227602,1299126.83
56433.01085,8.542278467,3.13,46058.86914,6.479053952,1290324.649
83406.74332,7.341589191,6.29,25350.73547,5.280738899,1183884.005
74867.50582,8.426960904,4.42,33768.51285,5.568082321,1305934.325
55698.37442,7.575850909,6.32,49506.83061,6.957262275,1279117.965
59575.62144,6.979466291,3.35,37153.85262,4.030105163,786559.0249
69605.56602,7.400270375,3.07,35427.14865,7.58863366,1588196.233
67663.97161,7.790517503,3.01,30546.448,4.661541159,976649.0166
75354.4149,7.36243939,3.35,21574.47109,6.77431736,1250866.567
63750.21601,6.941237828,3.03,40582.00027,5.525518295,1046627.052
72263.21441,5.336456813,4.04,28428.30127,5.91722707,1115935.277
69246.15092,6.492639033,2.24,35005.79155,5.763367118,1077813.593
65465.53989,6.735937383,3.38,31297.52713,5.809591752,1047689.266
107701.7484,8.518608175,3.29,37619.43993,7.143521708,2332110.74
58829.37333,6.462523336,3.2,31236.58232,6.846644529,956435.2633
94650.54944,7.354176826,5.15,27797.78112,7.191396842,1892623.546
49851.13478,5.259695412,3.04,32511.84627,4.684995683,283208.1322
61522.93112,8.70703545,6.46,30398.57294,6.154820119,1176021.375
59082.00095,6.77289269,3.43,33462.67269,4.980779889,783818.682
80732.1713,7.106488519,6.23,28954.69773,8.151365564,1625703.075
